13 17 25805 576 20
93 57 24.783550
41 71 29.186277
57 70 48.558302
91 58 29.676694
54 58 35.811925
38 57 34.977512
91 9 0.821318
79 51 20.485302
5 54 4.055175
16 79 44.409090
49 93 21.901632
37 14 32.781973
82 11 45.350796
0 12 13.968775 62.225044
0 5 10.572275 58.877935
0 3 5.520273 3.900571
0 2 19.259501 52.908274
0 1 44.556492 69.840147
1 10 29.566981 34.945099
1 3 2.845668 76.255706
3 7 31.770883 19.872616
3 6 3.871634 95.588931
4 9 26.726003 49.108009
4 7 36.231127 27.223206
5 7 37.407448 51.827306
6 12 33.023230 16.051678
7 10 31.461535 94.414948
8 9 24.244595 30.003256
9 10 20.706128 55.069673
11 12 30.337726 79.568264
