12 13 26538 312 20
63 85 2.509977
89 66 12.971456
57 26 9.843565
63 41 20.624200
42 11 23.819912
72 60 5.431599
19 21 33.699801
67 52 10.224921
21 55 10.785960
12 47 30.245360
8 53 8.381243
52 75 36.521832
0 11 30.497353 15.337991
0 10 38.263211 116.054456
0 8 15.130513 79.361893
1 11 37.738705 50.779065
1 8 38.476350 102.042943
1 5 13.557851 26.897529
1 4 24.489084 74.346233
1 3 18.539592 59.320465
2 4 49.588323 21.235785
3 7 2.563202 15.115495
6 10 24.413759 42.337767
7 9 36.379691 80.838128
9 10 6.887203 11.515461
