13 17 37102 445 20
93 57 22.377643
41 71 43.563815
57 70 46.451958
91 58 4.191456
54 58 33.621942
38 57 8.853772
91 9 5.097127
79 51 9.778331
5 54 8.390939
16 79 0.668997
49 93 26.451400
37 14 22.039063
82 11 10.222703
0 12 25.561691 58.236440
0 5 8.666704 66.012670
0 3 48.363858 2.308584
0 2 43.553193 45.894331
0 1 24.439957 87.826508
1 10 20.541032 43.754041
1 3 47.035189 78.080177
3 7 48.654960 27.317078
3 6 36.832645 81.914307
4 9 27.149842 61.679863
4 7 25.224059 43.243881
5 7 42.138375 50.363642
6 12 20.550115 14.810495
7 10 30.990183 52.160351
8 9 22.568377 52.988049
9 10 8.566225 65.393978
11 12 1.224404 88.513104
