12 13 10275 1356 20
63 85 3.535095
89 66 20.504036
57 26 34.719185
63 41 25.474230
42 11 43.424831
72 60 15.843153
19 21 32.671917
67 52 38.804566
21 55 16.504314
12 47 34.517146
8 53 8.809582
52 75 0.629719
0 11 10.313872 20.073677
0 10 36.674096 99.157358
0 8 13.469061 87.550132
1 11 31.860999 46.115011
1 8 13.123577 87.627729
1 5 42.357390 22.844527
1 4 39.095077 87.452688
1 3 17.202231 53.512428
2 4 37.371983 40.116522
3 7 48.090645 18.410141
6 10 13.363410 39.167999
7 9 1.300850 81.255061
9 10 6.236793 11.423333
