12 13 28634 547 20
63 85 16.458043
89 66 30.841063
57 26 10.206056
63 41 34.837588
42 11 46.861943
72 60 17.353625
19 21 21.988664
67 52 34.308096
21 55 5.214183
12 47 18.440319
8 53 23.573946
52 75 30.023136
0 11 31.045269 21.274122
0 10 7.921944 109.528164
0 8 36.470321 87.837907
1 11 4.999393 53.042308
1 8 48.577666 85.324189
1 5 19.164236 30.247780
1 4 17.911412 107.037190
1 3 19.317788 68.824581
2 4 33.661322 23.529470
3 7 21.917536 12.389323
6 10 13.130623 43.652439
7 9 11.364328 62.688084
9 10 28.743788 11.607603
