12 13 14306 1137 20
63 85 31.275297
89 66 0.166260
57 26 15.895567
63 41 15.905337
42 11 4.671839
72 60 45.245593
19 21 11.941329
67 52 20.358146
21 55 12.027790
12 47 28.394557
8 53 0.738357
52 75 47.638091
0 11 33.779121 22.273866
0 10 2.643613 71.519348
0 8 39.096498 79.897615
1 11 14.481964 75.401520
1 8 14.202984 115.143662
1 5 34.786507 32.565401
1 4 24.819967 133.141002
1 3 32.446045 62.105841
2 4 25.482007 40.531543
3 7 26.809059 22.886460
6 10 13.661677 51.195492
7 9 30.320106 102.406397
9 10 4.655725 8.495727
