12 13 36406 375 20
63 85 22.382560
89 66 44.479561
57 26 37.377443
63 41 39.320858
42 11 43.337120
72 60 8.693082
19 21 33.807875
67 52 26.950712
21 55 19.120299
12 47 19.691161
8 53 24.850100
52 75 17.045143
0 11 1.611820 23.149079
0 10 1.028588 84.645303
0 8 20.767743 62.642880
1 11 1.757127 70.550631
1 8 44.318680 110.800438
1 5 48.059435 24.126409
1 4 8.997560 74.793130
1 3 18.475868 60.909983
2 4 46.970901 31.274930
3 7 46.098275 14.224738
6 10 48.142512 61.889738
7 9 34.787581 94.348517
9 10 19.227009 8.196946
