14 16 1297 1345 20
12 12 48.725955
25 65 21.309329
32 54 9.797476
42 97 40.159445
71 86 47.329181
83 71 45.419462
52 2 24.205559
63 71 8.461896
35 97 39.606761
54 84 15.712655
85 90 45.882922
20 37 14.712987
87 86 13.024462
18 36 43.678945
0 13 14.928624 34.853007
0 2 40.152374 71.525931
1 9 41.968336 58.071989
1 4 2.092534 99.039715
2 11 5.883156 24.683311
2 10 10.700750 90.763598
2 3 35.989127 79.205958
4 12 29.029046 24.373851
4 5 24.894240 37.494325
5 6 7.391306 76.155822
7 12 47.667556 36.822914
7 11 39.259244 57.899486
7 9 42.417528 17.749691
8 12 2.012373 58.435930
8 10 17.996361 57.687677
10 12 27.572980 8.558892
