12 13 40555 456 20
63 85 33.995673
89 66 17.401621
57 26 32.961775
63 41 12.554917
42 11 10.925269
72 60 29.958214
19 21 20.601345
67 52 49.439128
21 55 37.197503
12 47 48.684011
8 53 12.343282
52 75 33.361427
0 11 33.817196 15.219400
0 10 15.794071 74.493559
0 8 13.101512 92.085160
1 11 27.766715 54.315315
1 8 16.513128 105.627046
1 5 49.512087 27.036726
1 4 13.879954 140.379641
1 3 14.562253 42.532065
2 4 17.944922 33.243940
3 7 12.352390 12.301495
6 10 35.511155 57.758868
7 9 46.271812 82.737826
9 10 45.508653 9.442127
