12 13 35280 703 20
63 85 12.805816
89 66 49.541509
57 26 12.656251
63 41 42.446271
42 11 48.753585
72 60 48.267229
19 21 17.197521
67 52 25.075360
21 55 23.667385
12 47 46.161905
8 53 30.148380
52 75 34.121965
0 11 15.575642 17.439961
0 10 21.440269 75.128107
0 8 15.667966 63.189682
1 11 33.120097 43.261705
1 8 2.524694 133.057464
1 5 5.041378 24.163625
1 4 36.836042 141.931060
1 3 27.015296 62.772593
2 4 19.283752 33.596149
3 7 41.992698 12.720293
6 10 16.994650 46.577975
7 9 17.578846 93.265890
9 10 1.636490 9.412202
