13 17 14048 2068 20
93 57 8.399532
41 71 31.170838
57 70 36.544848
91 58 20.821034
54 58 48.819271
38 57 18.517839
91 9 5.646330
79 51 14.639368
5 54 23.154110
16 79 34.094298
49 93 11.480017
37 14 12.985023
82 11 45.331798
0 12 6.791515 81.803616
0 5 49.529207 78.647859
0 3 26.209655 3.974353
0 2 27.345174 56.028682
0 1 23.498617 64.323041
1 10 15.054485 42.017036
1 3 43.496691 78.397022
3 7 29.724115 23.681181
3 6 39.656836 54.680524
4 9 36.967291 76.520559
4 7 8.944680 39.566216
5 7 44.719523 71.094238
6 12 0.425930 11.909994
7 10 48.685308 70.064529
8 9 30.858656 33.816744
9 10 48.384720 67.404430
11 12 15.515160 79.060260
