13 17 26727 1036 20
93 57 27.601062
41 71 12.177583
57 70 5.230813
91 58 18.674995
54 58 10.691575
38 57 23.277850
91 9 44.674016
79 51 40.147421
5 54 25.927931
16 79 19.487444
49 93 38.960972
37 14 8.827167
82 11 36.703142
0 12 27.834309 89.337123
0 5 8.444013 97.497701
0 3 1.959858 4.406234
0 2 37.273279 51.120833
0 1 30.355543 88.962669
1 10 13.235396 38.984678
1 3 18.060851 102.120830
3 7 46.172835 16.848921
3 6 28.166463 59.018725
4 9 22.400771 64.060216
4 7 42.448891 43.302384
5 7 6.675126 68.861450
6 12 23.239767 16.064670
7 10 6.610351 85.269404
8 9 41.430224 33.977777
9 10 6.643566 66.899983
11 12 31.947767 62.476455
